Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,Wav1,Wav2,RecV,BecV,BecA,BecT,BatV,BatA,BmAH,CELS,Cel1,Cel2,TeeV,AmbT,CanT,EngT,AccX,AccY,AccZ,AccTmp,GyrX,GyrY,GyrZ,VibS
2020-08-30,15:24:33.140505,0,0,1,12097,12067,12693,100,100,95,28,0.00,1581,0,10.43,7.12,1.56,30.23,6.79,0.00,1040.23,6.72,3.36,3.36,5.33,79.43,38.23,150.33,34410,33499,32767,45,29988,30361,37246,1
2020-08-30,15:24:33.140706,0,0,1,12097,12067,12715,100,100,95,28,0.00,1409,0,10.72,7.08,1.56,30.14,6.79,0.00,1040.23,6.72,3.36,3.36,5.33,80.69,38.24,149.78,29745,34046,34216,45,30594,36583,30053,0
2020-08-30,15:24:33.140907,0,0,1,12045,12044,12737,100,100,96,28,0.00,1244,0,10.22,7.09,1.61,30.25,6.77,0.00,1040.23,6.72,3.36,3.36,5.33,76.88,38.31,150.42,29728,34091,32597,45,29982,35121,29875,0
2020-08-30,15:24:33.141107,0,0,1,12045,12044,12759,100,100,96,28,0.00,1089,0,10.72,7.09,1.61,30.21,6.77,0.00,1040.23,6.72,3.36,3.36,5.33,77.31,38.39,150.52,30234,33536,32567,45,31538,35411,16385,0
2020-08-30,15:24:34.141308,0,0,1,12045,12044,12781,100,100,98,19,0.00,918,0,10.66,7.10,1.22,30.20,6.79,0.00,1040.23,6.72,3.36,3.36,5.33,74.96,38.42,150.54,28621,33559,34408,45,34445,30895,25049,0
2020-08-30,15:24:34.141507,0,0,1,12045,12044,12803,100,100,99,20,0.00,755,0,10.81,7.09,1.22,30.18,6.83,0.00,1040.23,6.72,3.36,3.36,5.33,79.00,38.37,150.64,28466,30460,32824,45,29951,33941,23666,1
2020-08-30,15:24:34.141707,0,0,1,12045,12044,12825,100,100,99,20,0.00,590,0,10.89,7.09,1.22,30.21,6.83,0.00,1040.23,6.72,3.36,3.36,5.33,77.44,38.49,150.70,32538,34753,32820,45,32177,32662,27698,0
2020-08-30,15:24:34.141908,0,0,1,12045,12044,12847,100,100,97,20,0.00,434,0,10.84,7.10,1.88,30.26,6.82,0.00,1040.23,6.72,3.35,3.38,5.33,75.28,38.42,150.78,35133,32105,32690,45,30374,33891,26317,0
2020-08-30,15:24:34.142108,0,0,1,12045,12044,12869,100,100,97,25,0.00,262,0,11.06,7.11,1.88,30.30,6.78,0.00,1040.23,6.72,3.35,3.38,5.33,74.96,38.50,150.82,30387,33057,32163,45,30072,32043,31597,0
2020-08-30,15:24:35.142309,0,0,1,12045,12044,12891,100,100,97,25,0.00,237,0,10.79,7.09,1.52,30.17,6.77,0.00,1040.23,6.72,3.35,3.38,5.33,75.82,38.60,150.89,28506,32640,32336,45,30794,33037,31202,1
2020-08-30,15:24:35.142509,0,0,1,12045,12044,12913,100,100,97,25,0.00,401,0,10.36,7.11,1.52,30.28,6.77,0.00,1040.23,6.72,3.35,3.38,5.33,78.82,38.44,150.93,29697,33301,33409,45,31644,33221,28394,0
2020-08-30,15:24:35.142710,0,0,1,12045,12044,12935,100,100,98,25,0.00,565,0,10.74,7.08,1.52,30.22,6.77,0.00,1040.23,6.71,3.36,3.35,5.33,76.75,38.74,150.94,28835,33241,32460,45,31399,32901,28087,0
2020-08-30,15:24:35.142910,0,0,1,12133,12163,12957,100,100,100,19,0.00,729,0,10.30,7.08,1.57,30.34,6.74,0.00,1040.23,6.71,3.36,3.35,5.33,75.71,38.72,151.06,26162,33382,33181,45,30788,33418,27001,0
2020-08-30,15:24:35.143111,0,0,1,12133,12163,12979,100,100,98,26,0.00,893,0,10.97,7.11,1.57,30.25,6.79,0.00,1040.23,6.71,3.36,3.35,5.33,77.25,38.68,151.12,31802,33262,32946,45,30855,31555,22781,1
2020-08-30,15:24:36.143311,0,0,1,12133,12163,13001,100,100,98,26,0.00,1056,0,10.58,7.09,1.48,30.33,6.80,0.00,1040.23,6.72,3.34,3.38,5.33,74.78,38.70,151.21,24457,34950,31703,45,32166,28479,27872,0
2020-08-30,15:24:36.143512,0,0,1,12133,12163,13024,100,100,95,26,0.00,1228,0,10.97,7.08,1.48,30.36,6.77,0.00,1040.23,6.72,3.34,3.38,5.33,78.64,38.66,151.31,30099,32974,32273,45,29969,32460,16495,1
2020-08-30,15:24:36.143715,0,0,1,12133,12163,13046,100,100,95,26,0.00,1384,0,10.79,7.09,1.48,30.50,6.78,0.00,1040.23,6.72,3.34,3.38,5.33,78.43,38.80,151.31,27405,33919,33018,45,31724,30939,23420,0
2020-08-30,15:24:36.143915,0,0,1,12133,12163,13068,100,100,97,20,0.00,1548,0,10.75,7.06,1.26,30.39,6.74,0.00,1040.23,6.72,3.34,3.38,5.33,73.92,39.03,151.34,31503,34063,32274,45,27940,34609,22860,0
2020-08-30,15:24:36.144116,0,0,1,12133,12163,13090,100,100,95,28,0.00,1720,0,10.56,7.09,1.26,30.45,6.82,0.00,1040.23,6.70,3.35,3.35,5.33,83.70,38.74,151.38,31799,30389,32767,45,25746,30959,13999,0
2020-08-30,15:24:37.144317,0,0,1,12133,12163,13112,100,100,97,28,0.00,1736,0,10.93,7.08,1.73,30.28,6.80,0.00,1040.23,6.70,3.35,3.35,5.33,81.48,38.82,151.47,30346,34926,33218,45,28595,32081,12380,0
2020-08-30,15:24:37.144516,0,0,1,12133,12163,13134,100,100,97,28,0.00,1573,0,10.48,7.09,1.73,30.37,6.74,0.00,1040.23,6.70,3.35,3.35,5.33,74.79,38.97,151.63,31616,32159,33567,45,28960,34592,10606,1
2020-08-30,15:24:37.144716,0,0,1,12133,12163,13156,100,100,97,28,0.00,1417,0,10.30,7.13,1.73,30.29,6.78,0.00,1040.23,6.71,3.35,3.37,5.33,77.56,38.86,151.58,32024,34110,32482,45,28758,32765,10556,0
2020-08-30,15:24:37.144916,0,0,1,12140,12139,13178,100,100,98,19,0.00,1244,0,10.33,7.11,1.54,30.37,6.74,0.00,1040.23,6.71,3.35,3.37,5.33,79.86,38.87,151.58,32806,33865,33171,45,31416,33485,9600,0
2020-08-30,15:24:37.145117,0,0,1,12140,12139,13200,100,100,98,20,0.00,1081,0,10.40,7.08,1.54,30.53,6.76,0.00,1040.23,6.71,3.35,3.37,5.33,73.87,38.95,151.62,31205,31965,32612,45,27865,33636,8664,0
2020-08-30,15:24:38.145317,0,0,1,12140,12139,13222,100,100,99,20,0.00,918,0,10.50,7.08,1.79,30.46,6.82,0.00,1040.23,6.71,3.35,3.37,5.33,75.38,39.10,151.69,28543,33399,33242,45,28934,32782,8816,0
2020-08-30,15:24:38.145517,0,0,1,12140,12139,13244,100,100,99,20,0.00,762,0,10.17,7.10,1.79,30.38,6.75,0.00,1040.23,6.71,3.35,3.36,5.33,74.31,39.08,151.76,32749,33406,34722,45,27524,34258,9739,0
2020-08-30,15:24:38.145718,0,0,1,12140,12139,13266,100,100,99,29,0.00,598,0,10.02,7.07,1.79,30.45,6.75,0.00,1040.23,6.71,3.35,3.36,5.33,78.65,39.01,151.79,34301,32673,33681,45,29846,33498,9730,1
2020-08-30,15:24:38.145918,0,0,1,12140,12139,13288,100,100,98,29,0.00,426,0,10.42,7.10,1.89,30.32,6.79,0.00,1040.23,6.71,3.35,3.36,5.33,79.62,38.95,151.82,30550,33673,32055,45,28979,35720,10263,0
2020-08-30,15:24:38.146118,0,0,1,12140,12139,13310,100,100,98,29,0.00,262,0,10.07,7.09,1.89,30.59,6.75,0.00,1040.23,6.71,3.35,3.37,5.33,74.44,39.15,151.92,32234,31945,31730,45,28925,32092,9405,1
2020-08-30,15:24:39.146318,0,0,1,12140,12139,13332,100,100,98,29,0.00,237,0,10.30,7.09,2.08,30.52,6.73,0.00,1040.23,6.71,3.35,3.37,5.34,77.79,39.34,151.90,30848,32890,32286,45,28348,32644,7537,1
2020-08-30,15:24:39.146519,0,0,1,12140,12139,13354,100,100,99,20,0.00,401,0,10.16,7.11,2.08,30.63,6.72,0.00,1040.23,6.71,3.35,3.37,5.33,75.99,39.32,152.04,35395,32234,33658,45,36373,31409,8852,1
2020-08-30,15:24:39.146720,0,0,1,12140,12139,13376,100,100,99,19,0.00,565,0,10.56,7.11,2.08,30.61,6.77,0.00,1040.23,6.71,3.35,3.37,5.33,77.84,39.17,152.12,31779,32616,32271,45,29968,36783,16408,1
2020-08-30,15:24:39.146920,0,0,1,11961,11931,13398,100,100,97,19,0.00,729,0,10.32,7.09,1.73,30.55,6.76,0.00,1040.23,6.71,3.35,3.36,5.33,74.43,39.33,152.17,31292,34501,33040,45,31537,31157,35221,0
2020-08-30,15:24:39.147121,0,0,1,11961,11931,13420,100,100,95,26,0.00,893,0,10.34,7.09,1.73,30.64,6.79,0.00,1040.23,6.71,3.35,3.36,5.33,77.63,39.27,152.37,34647,32737,32087,45,33781,30714,26181,0
2020-08-30,15:24:40.147320,0,0,1,11961,11931,13442,100,100,95,26,0.00,1056,0,10.62,7.08,2.20,30.59,6.80,0.00,1040.23,6.71,3.35,3.36,5.33,79.62,39.49,152.32,29341,32241,32767,45,29760,28696,28244,0
2020-08-30,15:24:40.147520,0,0,1,11961,11931,13464,100,100,93,26,0.00,1220,0,10.36,7.09,2.20,30.62,6.79,0.00,1040.23,6.71,3.35,3.36,5.33,83.29,39.39,152.51,31737,31956,32639,45,33921,34782,42141,1
2020-08-30,15:24:40.147722,0,0,1,11961,11931,13486,100,100,95,26,0.00,1384,0,10.55,7.09,2.20,30.63,6.77,0.00,1040.23,6.71,3.35,3.36,5.33,76.69,39.52,152.42,37069,33455,32961,46,33789,31863,28075,0
2020-08-30,15:24:40.147923,0,0,1,11961,11931,13505,100,100,94,20,0.00,1557,0,10.50,7.07,1.83,30.75,6.76,0.00,1040.23,6.71,3.35,3.36,5.33,82.77,39.42,152.54,31448,32284,32946,45,29728,33442,29638,0
2020-08-30,15:24:40.148123,0,0,1,11961,11931,13527,100,100,95,20,0.00,1712,0,10.52,7.11,1.83,30.67,6.76,0.00,1040.23,6.71,3.35,3.36,5.33,75.20,39.59,152.78,28898,33575,32824,45,30735,31822,35750,1
2020-08-30,15:24:41.148324,0,0,1,11961,11931,13549,100,100,97,19,0.00,1745,0,10.46,7.08,1.90,30.64,6.80,0.00,1040.23,6.71,3.35,3.36,5.34,78.32,39.56,152.79,31339,32690,34003,45,25209,33049,29749,1
2020-08-30,15:24:41.148527,0,0,1,11961,11931,13572,100,100,97,19,0.00,1573,0,10.21,7.08,1.90,30.72,6.75,0.00,1040.23,6.71,3.35,3.36,5.33,75.88,39.58,152.88,32426,31113,33426,46,29822,33211,30817,1
2020-08-30,15:24:41.148727,0,0,1,11961,11931,13594,100,100,99,19,0.00,1409,0,10.61,7.09,1.90,30.56,6.79,0.00,1040.23,6.71,3.35,3.36,5.33,72.31,39.73,152.65,30543,32540,31914,46,29332,30790,35325,1
2020-08-30,15:24:41.148927,0,0,1,12061,12031,13616,100,100,97,28,0.00,1244,0,10.59,7.10,1.46,30.60,6.79,0.00,1040.23,6.71,3.36,3.35,5.33,81.38,39.50,153.03,31433,34141,32767,46,31582,33537,27504,1
2020-08-30,15:24:41.149127,0,0,1,12061,12031,13637,100,100,97,28,0.00,1089,0,10.87,7.10,1.46,30.67,6.75,0.00,1040.23,6.71,3.36,3.35,5.33,77.34,39.81,153.06,34065,32189,33182,46,30021,34758,28507,0
2020-08-30,15:24:42.149327,0,0,1,12061,12031,13659,100,100,96,28,0.00,918,0,10.59,7.07,1.93,30.77,6.76,0.00,1040.23,6.71,3.36,3.35,5.33,76.68,39.78,153.17,32464,35173,32042,46,34120,32293,26086,0
2020-08-30,15:24:42.149528,0,0,1,12061,12031,13681,100,100,96,28,0.00,762,0,10.51,7.08,1.93,30.68,6.72,0.00,1040.23,6.71,3.36,3.35,5.33,79.33,39.76,153.25,32420,34343,34723,46,29557,33435,34010,1
2020-08-30,15:24:42.149729,0,0,1,12061,12031,13703,100,100,96,28,0.00,590,0,10.47,7.08,1.93,30.77,6.77,0.00,1040.23,6.72,3.36,3.37,5.33,78.93,39.79,153.31,32472,34041,32767,46,32046,33017,31996,1
2020-08-30,15:24:42.149928,0,0,1,12061,12031,13724,100,100,98,24,0.00,434,0,10.25,7.09,1.45,30.84,6.77,0.00,1040.23,6.72,3.36,3.37,5.33,82.53,39.85,153.36,34929,35244,33198,46,31342,32972,35839,0
2020-08-30,15:24:42.150128,0,0,1,12061,12031,13746,100,100,98,28,0.00,262,0,10.51,7.09,1.45,30.76,6.79,0.00,1040.23,6.72,3.36,3.37,5.33,77.54,39.98,153.51,31806,32496,32767,46,33820,31313,29614,0
2020-08-30,15:24:43.150328,0,0,1,12061,12031,13768,100,100,98,28,0.00,237,0,10.53,7.10,1.82,30.76,6.76,0.00,1040.23,6.71,3.35,3.36,5.33,77.19,39.99,153.59,32957,33963,33864,46,29337,33783,26777,0
2020-08-30,15:24:43.150528,0,0,1,12061,12031,13790,100,100,99,28,0.00,401,0,10.72,7.10,1.82,30.85,6.79,0.00,1040.23,6.71,3.35,3.36,5.33,80.08,39.93,153.59,32889,32235,32211,46,30104,33675,20659,0
2020-08-30,15:24:43.150728,0,0,1,12061,12031,13812,100,100,99,28,0.00,557,0,10.50,7.11,1.82,30.90,6.78,0.00,1040.23,6.71,3.35,3.36,5.33,79.03,40.05,153.72,31579,33647,32701,46,31517,32863,30884,0
2020-08-30,15:24:43.150928,0,0,1,12067,12067,13834,100,100,99,26,0.00,729,0,10.51,7.10,1.81,30.85,6.78,0.00,1040.23,6.71,3.35,3.36,5.33,77.30,40.08,153.76,33309,34156,32806,46,28966,33567,34094,1
2020-08-30,15:24:43.151129,0,0,1,12067,12067,13856,100,100,98,26,0.00,893,0,10.83,7.10,1.81,30.84,6.79,0.00,1040.23,6.72,3.36,3.36,5.33,82.24,40.05,153.81,32997,32831,33067,46,30447,33627,31443,0
2020-08-30,15:24:44.151330,0,0,1,12067,12067,13878,100,100,97,26,0.00,1056,0,10.78,7.08,2.42,30.93,6.77,0.56,1063.23,6.72,3.36,3.36,5.33,77.20,40.18,153.94,26994,32569,31652,46,31187,34349,34827,0
2020-08-30,15:24:44.151529,0,0,1,12067,12067,13900,100,100,97,26,0.00,1220,0,10.76,7.11,2.42,30.88,6.78,0.56,1063.23,6.72,3.36,3.36,5.33,82.51,40.20,153.99,29787,34099,33163,46,33004,33211,36768,0
2020-08-30,15:24:44.151730,0,0,1,12067,12067,13922,100,100,97,19,0.00,1384,0,10.63,7.08,2.42,30.90,6.73,0.56,1063.23,6.72,3.36,3.37,5.33,74.31,40.21,154.03,29574,33563,32842,46,30929,32570,38270,0
2020-08-30,15:24:44.151931,0,0,1,12067,12067,13944,100,100,95,19,0.00,1548,0,10.62,7.10,1.56,30.98,6.77,0.00,1063.23,6.72,3.36,3.37,5.33,75.15,40.23,154.12,32860,32506,31676,46,31267,34040,35411,1
2020-08-30,15:24:44.152131,0,0,1,12067,12067,13966,100,100,89,19,0.00,1704,0,10.99,7.08,1.56,30.83,6.79,0.00,1063.23,6.72,3.36,3.37,5.33,75.33,40.34,154.36,33639,30775,33032,46,30528,35455,43437,1
2020-08-30,15:24:45.152331,0,0,1,12067,12067,13987,100,100,85,19,0.00,1753,0,10.44,7.08,2.04,30.83,6.78,0.00,1063.23,6.72,3.36,3.37,5.33,81.14,40.23,154.25,30901,31288,31965,46,29906,33239,55081,0
2020-08-30,15:24:45.152532,0,0,1,12067,12067,14009,100,100,81,19,0.00,1589,0,10.56,7.10,2.04,31.01,6.82,0.00,1063.23,6.72,3.36,3.36,5.34,77.65,40.37,153.72,30142,32931,32507,46,35746,34458,41915,0
2020-08-30,15:24:45.152733,0,0,1,12067,12067,14031,100,100,82,19,0.00,1425,0,10.69,7.09,2.04,30.89,6.75,0.00,1063.23,6.72,3.36,3.36,5.33,77.76,40.39,154.33,32949,34162,33185,46,28857,35521,43435,1
2020-08-30,15:24:45.152934,0,0,1,12103,12133,14053,100,100,85,19,0.00,1270,0,10.48,7.11,1.25,30.96,6.73,0.00,1063.23,6.72,3.36,3.36,5.34,77.18,40.42,153.64,27851,32125,32335,46,31616,31813,40091,1
2020-08-30,15:24:45.153134,0,0,1,12103,12133,14075,100,100,90,19,0.00,1097,0,10.48,7.10,1.25,30.92,6.69,0.00,1063.23,6.72,3.36,3.36,5.33,78.90,40.48,154.39,31580,32632,34174,46,30192,32510,55809,1
2020-08-30,15:24:46.153335,0,0,1,12103,12133,14097,100,100,92,37,0.00,934,0,10.76,7.09,1.85,30.84,6.79,0.00,1063.23,6.70,3.35,3.35,5.33,83.02,40.48,154.51,34889,35530,33536,46,29410,34737,43816,1
2020-08-30,15:24:46.153535,0,0,1,12103,12133,14119,100,100,92,37,0.00,778,0,10.60,7.06,1.85,31.03,6.78,0.00,1063.23,6.70,3.35,3.35,5.33,78.13,40.57,154.51,32514,31286,33842,46,30046,32332,52007,1
2020-08-30,15:24:46.153736,0,0,1,12103,12133,14141,100,100,88,45,0.00,606,0,10.56,7.09,1.85,31.05,6.75,0.00,1063.23,6.70,3.35,3.35,5.33,79.75,40.58,154.59,31790,32643,33443,46,28867,32242,50709,1
2020-08-30,15:24:46.153937,0,0,1,12103,12133,14163,100,100,89,45,0.00,442,0,10.40,7.08,1.43,31.06,6.77,0.00,1063.23,6.72,3.36,3.37,5.33,74.35,40.79,154.61,33793,33405,31786,46,30651,32766,45638,1
2020-08-30,15:24:46.154137,0,0,1,12103,12133,14185,100,100,90,45,0.00,279,0,10.32,7.09,1.43,31.02,6.68,0.00,1063.23,6.72,3.36,3.37,5.33,77.23,40.66,154.68,31076,33305,33089,46,29365,31096,50575,0
2020-08-30,15:24:47.154338,0,0,1,12103,12133,14207,100,100,91,45,0.00,221,0,10.49,7.11,1.69,31.25,6.77,0.00,1063.23,6.72,3.36,3.37,5.33,81.13,40.73,154.76,33595,33327,32022,46,28513,33192,49440,0
2020-08-30,15:24:47.154539,0,0,1,12103,12133,14229,100,100,94,45,0.00,385,0,10.73,7.10,1.69,31.09,6.72,0.00,1063.23,6.72,3.36,3.37,5.34,76.40,40.74,154.74,33450,33091,32162,46,26922,31927,52005,0
2020-08-30,15:24:47.154740,0,0,1,12103,12133,14251,100,100,97,21,0.00,549,0,10.67,7.12,1.69,31.05,6.81,0.00,1063.23,6.71,3.35,3.36,5.33,74.92,40.68,154.83,31133,33911,33088,46,28947,32679,53986,0
2020-08-30,15:24:47.154940,0,0,1,12157,12157,14273,100,100,98,21,0.00,713,0,10.45,7.10,1.82,31.12,6.78,0.00,1063.23,6.71,3.35,3.36,5.33,78.95,40.79,154.98,31882,32207,32767,46,30758,31181,56499,1
2020-08-30,15:24:47.155141,0,0,1,12157,12157,14295,100,100,96,21,0.00,886,0,10.25,7.10,1.82,31.15,6.79,0.00,1063.23,6.71,3.35,3.36,5.33,78.51,40.82,154.05,31361,33247,32767,46,31124,33056,55297,1
2020-08-30,15:24:48.155341,0,0,1,12157,12157,14317,100,100,96,21,0.00,1040,0,10.50,7.08,2.04,31.21,6.73,0.00,1063.23,6.71,3.35,3.36,5.34,77.34,40.77,154.97,30293,32893,33182,46,32069,32075,57560,0
2020-08-30,15:24:48.155542,0,0,1,12157,12157,14339,100,100,95,19,0.00,1204,0,10.33,7.06,2.04,31.32,6.74,0.00,1063.23,6.71,3.35,3.36,5.33,78.33,40.90,155.00,27698,32404,33439,46,29946,34190,56656,0
2020-08-30,15:24:48.155743,0,0,1,12157,12157,14361,100,100,94,28,0.00,1377,0,10.73,7.11,2.04,31.14,6.79,0.00,1063.23,6.71,3.35,3.36,5.33,78.35,41.02,155.09,31405,32598,32972,46,30718,33924,56823,0
2020-08-30,15:24:48.155943,0,0,1,12157,12157,14383,100,100,95,28,0.00,1541,0,10.33,7.07,1.27,31.38,6.74,0.00,1063.23,6.71,3.35,3.36,5.33,79.47,41.03,155.10,31788,33303,32741,46,28727,33008,54949,1
2020-08-30,15:24:48.156144,0,0,1,12157,12157,14405,100,100,95,28,0.00,1704,0,10.42,7.10,1.27,31.23,6.72,0.00,1063.23,6.71,3.36,3.35,5.33,78.84,41.07,155.26,32705,32034,33474,46,27456,34274,53047,1
2020-08-30,15:24:49.156345,0,0,1,12157,12157,14427,100,100,96,28,0.00,1762,0,10.87,7.11,1.30,31.18,6.82,0.00,1063.23,6.71,3.36,3.35,5.33,81.12,41.01,155.26,31040,32221,32719,46,32088,33073,53574,0
2020-08-30,15:24:49.156545,0,0,1,12157,12157,14449,100,100,96,19,0.00,1589,0,10.78,7.07,1.30,31.31,6.82,0.00,1063.23,6.71,3.36,3.35,5.34,77.45,41.08,155.36,32274,32514,34328,46,33156,32370,54106,0
2020-08-30,15:24:49.156744,0,0,1,12157,12157,14471,100,100,95,19,0.00,1425,0,10.55,7.09,1.30,31.15,6.77,0.00,1063.23,6.71,3.36,3.35,5.33,79.94,41.12,155.40,30665,33977,33100,46,31455,31460,40442,0
2020-08-30,15:24:49.156944,0,0,1,12090,12150,14493,100,100,95,19,0.00,1261,0,10.42,7.08,2.13,31.31,6.79,0.00,1063.23,6.71,3.35,3.37,5.33,81.24,41.08,155.62,33344,34089,33080,46,30543,32412,49709,1
2020-08-30,15:24:49.157145,0,0,1,12090,12150,14515,100,100,95,19,0.00,1106,0,10.52,7.09,2.13,31.24,6.76,0.00,1063.23,6.71,3.35,3.37,5.33,75.61,41.26,155.49,33096,34423,33534,46,31926,33162,48487,1
2020-08-30,15:24:50.157345,0,0,1,12090,12150,14537,100,100,94,19,0.00,934,0,10.14,7.09,1.30,31.33,6.78,0.00,1063.23,6.71,3.35,3.37,5.33,78.00,41.26,155.65,34536,32744,32767,46,29742,33407,43417,1
2020-08-30,15:24:50.157546,0,0,1,12090,12150,14559,100,100,94,19,0.00,771,0,10.61,7.08,1.30,31.45,6.74,0.00,1063.23,6.72,3.36,3.37,5.33,79.99,41.28,155.65,33002,34495,32767,46,32658,32763,48154,1
2020-08-30,15:24:50.157745,0,0,1,12090,12150,14581,100,100,95,19,0.00,606,0,10.41,7.09,1.30,31.25,6.79,0.00,1063.23,6.72,3.36,3.37,5.33,77.07,41.28,155.76,33203,32211,36272,46,31120,32976,40670,0
2020-08-30,15:24:50.157945,0,0,1,12090,12150,14603,100,100,92,36,0.00,442,0,10.05,7.09,1.86,31.38,6.75,0.00,1063.23,6.72,3.36,3.37,5.33,77.41,41.39,155.77,30537,34686,33419,46,31297,30826,44314,1
2020-08-30,15:24:50.158145,0,0,1,12090,12150,14625,100,100,94,36,0.00,279,0,10.51,7.08,1.86,31.48,6.75,0.00,1063.23,6.72,3.36,3.37,5.33,79.44,41.37,156.27,30626,33980,32767,46,30432,30736,44821,1
2020-08-30,15:24:51.158346,0,0,1,12090,12150,14647,100,100,94,36,0.00,221,0,10.73,7.11,1.57,31.30,6.84,0.00,1063.23,6.72,3.36,3.36,5.33,78.20,41.31,155.64,32697,31985,33692,46,31812,33668,32750,0
2020-08-30,15:24:51.158547,0,0,1,12090,12150,14669,100,100,94,36,0.00,385,0,10.46,7.11,1.57,31.44,6.83,0.00,1063.23,6.72,3.36,3.36,5.33,77.11,41.40,155.38,31289,33437,32767,46,30893,34772,34810,1
2020-08-30,15:24:51.158748,0,0,1,12090,12150,14691,100,100,97,19,0.00,549,0,10.07,7.09,1.57,31.48,6.76,0.00,1063.23,6.72,3.36,3.36,5.33,81.11,41.47,155.94,32551,35805,32767,46,30642,32385,27700,0
2020-08-30,15:24:51.158948,0,0,1,11984,11984,14713,100,100,98,19,0.00,713,0,10.50,7.06,1.36,31.45,6.77,0.00,1063.23,6.72,3.36,3.37,5.33,78.79,41.39,156.16,28872,33472,31212,46,31082,32041,36261,0
2020-08-30,15:24:51.159148,0,0,1,11984,11984,14735,100,100,97,20,0.00,876,0,10.35,7.10,1.36,31.50,6.83,0.00,1063.23,6.72,3.36,3.37,5.33,78.93,41.56,156.25,34685,35288,32664,46,31655,30308,31742,0
2020-08-30,15:24:52.159349,0,0,1,11984,11984,14757,100,100,97,20,0.00,1040,0,10.67,7.11,1.70,31.45,6.77,0.00,1063.23,6.72,3.36,3.37,5.33,78.23,41.44,156.28,28801,34177,33542,46,32612,34052,38257,0
2020-08-30,15:24:52.159549,0,0,1,11984,11984,14778,100,100,95,20,0.00,1204,0,10.65,7.09,1.70,31.43,6.76,0.00,1063.23,6.72,3.36,3.37,5.33,76.87,41.63,156.41,29319,33688,33048,46,31454,32946,35636,1
2020-08-30,15:24:52.159749,0,0,1,11984,11984,14800,100,100,93,28,0.00,1368,0,10.23,7.09,1.70,31.59,6.77,0.00,1063.23,6.71,3.35,3.37,5.33,74.79,41.55,156.66,32078,31558,32327,46,31408,33120,36672,0
2020-08-30,15:24:52.159950,0,0,1,11984,11984,14822,100,100,93,28,0.00,1531,0,10.76,7.08,1.27,31.48,6.81,0.00,1063.23,6.71,3.35,3.37,5.34,77.85,41.61,156.55,31344,31558,32795,46,30212,33024,18520,1
2020-08-30,15:24:52.160151,0,0,1,11984,11984,14844,100,100,92,28,0.00,1696,0,10.42,7.08,1.27,31.59,6.81,0.00,1063.23,6.71,3.35,3.37,5.33,79.54,41.65,156.66,32157,33234,33312,46,31517,34709,46053,0
2020-08-30,15:24:53.160352,0,0,1,11984,11984,14866,100,100,92,35,0.00,1762,0,10.72,7.10,1.87,31.62,6.78,0.00,1063.23,6.72,3.36,3.37,5.33,78.98,41.66,156.74,33113,33724,33763,46,31016,33411,19939,1
2020-08-30,15:24:53.160553,0,0,1,11984,11984,14888,100,100,91,35,0.00,1589,0,10.36,7.07,1.87,31.64,6.79,0.00,1063.23,6.72,3.36,3.37,5.33,80.27,41.60,156.79,28481,35148,32511,46,27520,32190,38007,0
2020-08-30,15:24:53.160754,0,0,1,11984,11984,14910,100,100,91,35,0.00,1434,0,10.57,7.10,1.87,31.58,6.79,0.00,1063.23,6.72,3.36,3.37,5.33,78.63,41.66,156.88,32143,33344,33103,46,34536,32327,29656,0
2020-08-30,15:24:53.160953,0,0,1,12080,12110,14932,100,100,91,35,0.00,1261,0,10.53,7.11,1.24,31.65,6.77,0.00,1063.23,6.72,3.36,3.37,5.33,80.60,41.68,156.96,32482,31654,32763,46,26921,32622,37037,0
2020-08-30,15:24:53.161153,0,0,1,12080,12110,14954,100,100,93,35,0.00,1097,0,10.60,7.11,1.24,31.80,6.76,0.00,1063.23,6.72,3.35,3.38,5.34,76.40,41.77,157.00,31956,33849,32767,46,25719,32685,38620,0
2020-08-30,15:24:54.161353,0,0,1,12080,12110,14976,100,100,96,20,0.00,934,0,10.32,7.07,1.51,31.66,6.76,0.00,1063.23,6.72,3.35,3.38,5.33,78.64,41.70,156.61,32209,32971,33023,46,30075,33575,35670,1
2020-08-30,15:24:54.161553,0,0,1,12080,12110,14998,100,100,97,20,0.00,778,0,10.59,7.08,1.51,31.73,6.81,0.00,1063.23,6.72,3.35,3.38,5.33,76.58,41.79,157.17,28567,33267,32653,46,29715,32262,38224,0
2020-08-30,15:24:54.161754,0,0,1,12080,12110,15021,100,100,97,24,0.00,606,0,10.41,7.09,1.51,31.59,6.79,0.00,1063.23,6.72,3.36,3.36,5.33,79.03,41.80,157.24,33453,34844,32767,46,28054,32515,38323,0
2020-08-30,15:24:54.161954,0,0,1,12080,12110,15043,100,100,97,24,0.00,442,0,10.47,7.10,1.61,31.69,6.74,0.00,1063.23,6.72,3.36,3.36,5.33,79.24,41.97,157.29,33167,32055,33192,46,30360,33516,37956,0
2020-08-30,15:24:54.162154,0,0,1,12080,12110,15065,100,100,97,24,0.00,279,0,10.80,7.09,1.61,31.69,6.81,0.00,1063.23,6.72,3.36,3.36,5.33,79.99,41.86,157.34,29284,35035,32809,46,28455,34042,42902,0
