Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,SBLO,SBHI,Wav1,Wav2,RecV,BecV,BecA,BecT,BatV,BatA,BmAH,CELS,Cel1,Cel2,TeeV,AmbT,CanT,EngT,AccX,AccY,AccZ,AccTmp,GyrX,GyrY,GyrZ,VibS
18/08/2020,18:50:20,ERR,ErrD,1,12093,12093,29402,100,100,98,28,0,8608,13400,1244,0,10.69,7.09,2.28,36.53,6.75,0.03,67.06,14.79,6.91,7.88,5.33,88.94,45.52,166.71,34060,34276,32682,47,28207,34357,1,
18/08/2020,18:50:21,ERR,ErrD,1,12093,12093,29424,100,0,98,28,0,7941,17653,1417,0,10.59,7.04,2.28,36.41,6.71,0.58,67.14,14.79,6.91,7.88,5.33,88.31,45.48,166.38,33367,32802,31317,47,32128,34644,0,
18/08/2020,18:50:21,ERR,ErrD,1,12093,12093,29446,100,0,97,28,0,6918,17653,1573,0,10.3,7.02,2.27,36.46,6.68,0.58,67.14,14.79,6.91,7.88,5.33,90.66,45.55,166.77,34884,33910,32767,47,29463,33741,1,
18/08/2020,18:50:21,ERR,ErrD,1,12093,12093,29468,100,0,98,21,0,6628,17653,1736,0,10.65,7.07,2.27,36.58,6.78,0.58,67.14,14.79,6.91,7.88,5.33,88.96,45.54,166.8,35474,31435,32767,47,30274,33593,0,
18/08/2020,18:50:21,ERR,ErrD,1,12093,12093,29490,100,0,97,21,0,5205,17653,1720,0,10.69,7.04,2.57,36.46,6.74,1.17,67.3,14.79,6.91,7.88,5.33,88.64,45.59,166.97,33070,31253,32767,47,27231,31439,0,
18/08/2020,18:50:21,ERR,ErrD,1,12093,12093,29512,100,100,97,21,0,8326,13400,1548,0,10.86,7.05,2.57,36.56,6.74,1.17,67.3,14.79,6.91,7.88,5.33,89.46,45.63,166.89,34547,33354,32767,47,26289,30754,0,
18/08/2020,18:50:22,ERR,ErrD,1,12093,12093,29534,100,100,97,21,0,6902,13400,1384,0,10.61,7.1,2.57,36.55,6.72,0.95,67.43,12.23,6.91,5.32,5.33,89.75,45.62,166.89,32603,32464,32767,47,28772,34225,0,
18/08/2020,18:50:22,ERR,ErrD,1,12093,12093,29556,100,100,98,19,0,6902,13400,1228,0,10.4,7.03,2.42,36.55,6.7,0.95,67.43,12.23,6.91,5.32,5.33,93.55,45.55,166.94,26791,33796,32767,47,28438,33953,0,
18/08/2020,18:50:22,ERR,ErrD,1,12080,12020,29578,100,82,98,19,0,8328,14390,1065,0,10.26,7.05,2.42,36.56,6.69,0.95,67.43,12.23,6.91,5.32,5.33,88.62,45.65,166.58,33924,31967,33087,47,26455,30856,0,
18/08/2020,18:50:22,ERR,ErrD,1,12080,12020,29600,100,100,99,19,0,8618,13400,893,0,10.44,7.03,2.29,36.51,6.7,0.09,67.44,12.23,6.91,5.32,5.33,90.49,45.6,167.03,32280,31468,31710,47,31084,33552,0,
18/08/2020,18:50:22,ERR,ErrD,1,12080,12020,29622,100,100,99,19,0,6904,13400,729,0,10.49,7.06,2.29,36.58,6.73,0.09,67.44,10.18,6.91,3.27,5.33,88.21,45.62,167.03,31903,32525,31440,47,27639,33958,0,
18/08/2020,18:50:23,ERR,ErrD,1,12080,12020,29644,100,80,99,19,0,8318,14467,573,0,10.55,7.06,2.29,36.59,6.7,0.73,67.54,10.18,6.91,3.27,5.33,93.29,45.63,167.09,32566,34996,32767,47,29339,33922,0,
18/08/2020,18:50:23,ERR,ErrD,1,12080,12020,29666,100,0,96,19,0,6923,18018,401,0,10.5,7.02,3,36.58,6.7,0.73,67.54,10.18,6.91,3.27,5.33,91.58,45.65,167.23,30733,31251,32767,47,31026,34248,0,
18/08/2020,18:50:23,ERR,ErrD,1,12080,12020,29688,100,0,97,19,0,5208,18018,237,0,10.73,7.04,3,36.6,6.73,0.73,67.54,6.68,3.33,3.35,5.33,91.37,45.65,167.16,36427,32732,31385,47,27559,33634,0,
18/08/2020,18:50:23,ERR,ErrD,1,12080,12020,29710,100,100,97,19,0,8327,13400,262,0,10.4,7.05,2.35,36.65,6.75,0.69,67.64,6.68,3.33,3.35,5.33,88.1,45.66,167.61,32649,33337,32767,47,29650,30510,1,
18/08/2020,18:50:23,ERR,ErrD,1,12080,12020,29732,100,0,96,19,0,8315,18021,426,0,10.49,7.04,2.35,36.66,6.71,0.69,67.64,6.68,3.33,3.35,5.33,90.9,45.64,167.25,33835,31112,32767,47,25040,30884,0,
18/08/2020,18:50:24,ERR,ErrD,1,12080,12020,29754,100,0,97,19,0,8315,18021,590,0,10.45,7.03,2.35,36.68,6.74,0.32,67.69,6.68,3.33,3.35,5.33,88.82,45.68,166.85,30318,36063,32830,47,25672,30573,1,
18/08/2020,18:50:24,ERR,ErrD,1,12080,12020,29776,100,0,99,19,0,6917,18021,755,0,10.71,7.04,2.6,36.64,6.69,0.32,67.69,12.23,6.91,5.32,5.33,89.24,45.75,167.35,31490,31303,33585,47,29602,33938,0,
18/08/2020,18:50:24,ERR,ErrD,1,12033,12033,29798,100,0,99,19,0,5203,18021,918,0,10.25,7.01,2.6,36.64,6.69,0.32,67.69,12.23,6.91,5.32,5.33,92.38,45.69,167.36,30524,31917,32767,47,28860,33270,0,
18/08/2020,18:50:24,ERR,ErrD,1,12033,12033,29820,100,100,99,19,0,7947,13400,1081,0,10.43,7.04,2.67,36.69,6.69,0.12,67.7,12.23,6.91,5.32,5.33,90.63,45.73,167.4,35284,31645,32087,47,27046,34227,0,
18/08/2020,18:50:24,ERR,ErrD,1,12033,12033,29842,100,100,99,19,0,7947,13400,1237,0,10.6,7.05,2.67,36.66,6.7,0.12,67.7,12.23,6.91,5.32,5.33,92.74,45.82,167.4,33623,33629,33055,47,32058,34966,0,
18/08/2020,18:50:25,ERR,ErrD,1,12033,12033,29864,100,100,98,22,0,5215,13400,1409,0,10.68,7.05,2.67,36.75,6.72,1.39,67.89,6.67,3.33,3.34,5.33,86.12,45.72,167.47,33921,32265,32767,47,30833,33329,0,
18/08/2020,18:50:25,ERR,ErrD,1,12033,12033,29885,100,27,97,22,0,5215,16588,1573,0,10.33,7.05,2.56,36.73,6.7,1.39,67.89,6.67,3.33,3.34,5.33,84.66,45.76,167.44,31845,32215,32767,47,26487,33213,0,
18/08/2020,18:50:25,ERR,ErrD,1,12033,12033,29907,100,100,97,22,0,8317,13400,1745,0,10.47,7.02,2.56,36.67,6.7,1.39,67.89,6.67,3.33,3.34,5.33,92.3,45.76,167.5,27678,30204,32767,47,33045,36179,0,
18/08/2020,18:50:25,ERR,ErrD,1,12033,12033,29929,100,100,96,22,0,5207,13400,1720,0,10.73,7.09,2.56,36.72,6.73,0.99,68.03,6.68,3.33,3.35,5.33,88.24,45.78,167.07,33508,33871,32767,47,36035,31469,0,
18/08/2020,18:50:25,ERR,ErrD,1,12033,12033,29951,100,63,97,24,0,8331,15132,1557,0,10.22,7.06,2.56,36.81,6.69,0.99,68.03,6.68,3.33,3.35,5.33,88.37,45.79,167.49,31285,31531,32767,47,26842,32614,0,
18/08/2020,18:50:26,ERR,ErrD,1,12033,12033,29973,100,0,96,24,0,8320,18441,1384,0,10.64,7.08,2.56,36.73,6.75,0.71,68.13,6.68,3.33,3.35,5.33,91.31,45.86,167.57,31191,33202,32767,47,31490,34209,0,
18/08/2020,18:50:26,ERR,ErrD,1,12033,12033,29995,100,0,97,24,0,8316,18441,1220,0,10.85,7.05,2.36,36.84,6.72,0.71,68.13,6.68,3.33,3.35,5.33,91.36,45.74,167.57,31804,32191,34149,48,29047,35019,1,
18/08/2020,18:50:26,ERR,ErrD,1,12050,12050,30017,100,100,97,24,0,8325,13400,1056,0,10.7,7.04,2.36,36.8,6.73,0.71,68.13,6.67,3.33,3.34,5.33,92.05,45.87,167.62,32360,34606,32767,47,26948,34504,1,
18/08/2020,18:50:26,ERR,ErrD,1,12050,12050,30039,100,73,97,20,0,8108,14762,902,0,10.56,7.05,2.32,36.89,6.68,0.1,68.15,6.67,3.33,3.34,5.33,88.96,45.78,167.61,30956,34251,32520,48,24819,33156,0,
18/08/2020,18:50:26,ERR,ErrD,1,12050,12050,30061,100,0,97,20,0,6906,17943,729,0,10.86,7.1,2.32,36.88,6.73,0.1,68.15,6.67,3.33,3.34,5.33,89.02,45.86,167.71,29070,35476,33101,48,30117,32494,0,
18/08/2020,18:50:27,ERR,ErrD,1,12050,12050,30083,100,0,98,20,0,6620,17943,565,0,10.81,7.08,2.32,36.83,6.72,0.61,68.23,12.23,6.91,5.32,5.33,87.99,45.89,167.69,35118,30249,32337,48,33483,33509,0,
18/08/2020,18:50:27,ERR,ErrD,1,12050,12050,30105,100,100,98,20,0,8603,13400,401,0,10.48,7.07,3.03,36.92,6.7,0.61,68.23,12.23,6.91,5.32,5.33,88.62,45.82,167.27,34548,31405,32020,48,27091,33490,0,
18/08/2020,18:50:27,ERR,ErrD,1,12050,12050,30127,100,0,97,20,0,6906,17718,237,0,10.52,7.07,3.03,36.99,6.69,0.61,68.23,12.23,6.91,5.32,5.33,94.1,45.81,167.8,34795,34509,31508,48,32564,29764,1,
18/08/2020,18:50:27,ERR,ErrD,1,12050,12050,30149,100,0,92,27,0,6906,17718,253,0,10.53,7.06,2.88,36.95,6.71,0.09,68.24,12.23,6.91,5.32,5.33,91.78,45.85,167.74,27676,33834,32767,48,25949,34166,0,
18/08/2020,18:50:27,ERR,ErrD,1,12050,12050,30171,100,0,85,27,0,6904,17718,418,0,10.44,7.03,2.88,37.01,6.68,0.09,68.24,6.68,3.33,3.35,5.33,87.73,45.9,167.4,32899,31255,32767,48,29531,33571,0,
18/08/2020,18:50:28,ERR,ErrD,1,12050,12050,30193,100,0,81,27,0,6901,17718,582,0,10.41,7.06,2.88,36.93,6.71,1.12,68.4,6.68,3.33,3.35,5.33,87.96,45.84,167.99,33233,31392,32767,48,32566,29461,0,
18/08/2020,18:50:28,ERR,ErrD,1,12050,12050,30215,100,100,80,27,0,6919,13400,755,0,10.66,7.05,2.58,36.93,6.7,1.12,68.4,6.68,3.33,3.35,5.33,89.18,45.86,167.78,30413,30092,32767,48,31878,31235,0,
18/08/2020,18:50:28,ERR,ErrD,1,12027,12027,30237,100,100,84,27,0,6906,13400,909,0,10.44,7.03,2.58,36.94,6.68,1.12,68.4,10.18,6.91,3.27,5.33,89.01,45.88,167.85,36214,29084,32767,48,27993,31191,0,
18/08/2020,18:50:28,ERR,ErrD,1,12027,12027,30259,100,100,92,20,0,5202,13400,1073,0,10.59,7.04,3.24,36.9,6.77,1.34,68.58,10.18,6.91,3.27,5.33,89.7,45.91,167.86,33789,30882,32767,48,29522,36316,0,
18/08/2020,18:50:28,ERR,ErrD,1,12027,12027,30281,100,0,96,20,0,5202,17962,1244,0,10.35,7.04,3.24,36.92,6.73,1.34,68.58,10.18,6.91,3.27,5.33,89.2,45.9,168.27,31435,29479,32767,48,32200,34395,0,
18/08/2020,18:50:29,ERR,ErrD,1,12027,12027,30303,100,100,99,19,0,8626,13400,1409,0,10.75,7.05,3.24,36.95,6.71,0.06,68.59,10.18,6.91,3.27,5.33,91.75,45.91,167.86,29105,31833,32767,48,30062,32006,0,
18/08/2020,18:50:29,ERR,ErrD,1,12027,12027,30325,100,100,98,19,0,6920,13400,1573,0,10.53,7.04,3.3,36.93,6.73,0.06,68.59,14.79,6.91,7.88,5.33,92.54,45.98,167.9,32935,29168,32767,48,29981,32642,0,
18/08/2020,18:50:29,ERR,ErrD,1,12027,12027,30347,100,45,98,20,0,6904,15886,1729,0,10.77,7.01,3.3,37.02,6.76,0.06,68.59,14.79,6.91,7.88,5.33,90.83,45.97,167.63,29536,33334,32412,48,34013,30879,0,
18/08/2020,18:50:29,ERR,ErrD,1,12027,12027,30369,100,29,97,20,0,6902,16509,1720,0,10.26,7.08,2.65,37.1,6.72,0.37,68.65,14.79,6.91,7.88,5.33,90.47,45.98,167.91,35233,32347,31648,48,26302,31747,1,
18/08/2020,18:50:29,ERR,ErrD,1,12027,12027,30391,100,29,95,25,0,6902,16509,1557,0,10.76,7.01,2.65,37.08,6.7,0.37,68.65,10.18,6.91,3.27,5.33,87.84,45.95,167.95,32990,34919,32767,48,26282,32084,0,
18/08/2020,18:50:30,ERR,ErrD,1,12027,12027,30413,100,100,94,26,0,7936,13400,1393,0,10.62,7.05,2.65,37.03,6.7,0.59,68.73,10.18,6.91,3.27,5.33,89.75,45.99,168.04,31600,33695,32767,48,32136,31119,0,
18/08/2020,18:50:30,ERR,ErrD,1,12027,12027,30435,100,0,95,26,0,6904,18023,1228,0,10.57,7.02,2.68,37.03,6.68,0.59,68.73,10.18,6.91,3.27,5.33,92.03,45.99,167.96,34923,32800,32767,48,26920,33967,0,
18/08/2020,18:50:30,ERR,ErrD,1,12031,12031,30457,100,0,96,26,0,6904,18023,1065,0,10.66,7.03,2.68,37.06,6.74,0.59,68.73,10.18,6.91,3.27,5.33,88.12,45.93,167.48,34064,31322,32767,48,32959,33278,0,
18/08/2020,18:50:30,ERR,ErrD,1,12031,12031,30479,100,0,97,26,0,6904,18023,902,0,10.87,7.06,3.44,37.33,6.75,0.08,68.74,12.23,6.91,5.32,5.33,88.26,45.97,167.95,32340,35075,32608,48,25489,31601,0,
18/08/2020,18:50:30,ERR,ErrD,1,12031,12031,30501,100,100,99,26,0,8317,13400,738,0,10.63,7.07,3.44,37.19,6.76,0.08,68.74,12.23,6.91,5.32,5.33,89.18,45.97,168.32,34825,31246,34291,48,30305,33899,0,
18/08/2020,18:50:31,ERR,ErrD,1,12031,12031,30523,100,0,100,19,0,6907,19411,573,0,10.62,7.04,3.44,37.2,6.73,0.25,68.77,12.23,6.91,5.32,5.33,87.77,46,167.99,32907,33422,32605,48,29895,32227,0,
18/08/2020,18:50:31,ERR,ErrD,1,12031,12031,30545,100,0,100,20,0,6907,19411,410,0,10.56,7.04,2.24,37.11,6.73,0.25,68.77,6.66,3.33,3.33,5.33,87.93,45.96,167.99,33794,34598,32101,48,30580,33830,0,
18/08/2020,18:50:31,ERR,ErrD,1,12031,12031,30567,100,0,100,20,0,6907,19411,246,0,10.62,7.06,2.24,37.22,6.71,0.25,68.77,6.66,3.33,3.33,5.33,86.93,45.97,167.51,35301,33193,32767,48,29146,29877,0,
18/08/2020,18:50:31,ERR,ErrD,1,12031,12031,30589,100,0,100,20,0,6902,19411,253,0,10.98,7.05,3.3,37.18,6.72,1.16,68.94,6.66,3.33,3.33,5.33,94.18,45.98,168.02,33944,33724,32690,48,29671,32700,0,
18/08/2020,18:50:31,ERR,ErrD,1,12031,12031,30611,100,100,100,20,0,8320,13400,418,0,10.56,7.03,3.3,37.2,6.73,1.16,68.94,6.66,3.33,3.33,5.33,87.92,46.1,168.01,30392,33581,33031,48,28420,33501,1,
18/08/2020,18:50:32,ERR,ErrD,1,12031,12031,30633,100,0,100,20,0,6905,17801,582,0,10.71,7.06,3.3,37.25,6.73,0.22,68.97,12.23,6.91,5.32,5.33,88.32,46.01,168.01,32429,35129,32767,48,30152,32804,0,
18/08/2020,18:50:32,ERR,ErrD,1,12031,12031,30655,100,0,100,20,0,6901,17801,745,0,10.63,7.05,2.94,37.31,6.73,0.22,68.97,12.23,6.91,5.32,5.33,87.94,46.08,168,31606,31511,32767,48,33412,28799,0,
18/08/2020,18:50:32,ERR,ErrD,1,12056,12056,30677,100,0,100,20,0,8322,17801,909,0,10.52,7.06,2.94,37.24,6.74,0.22,68.97,12.23,6.91,5.32,5.33,91.26,46.06,167.98,30507,29251,32767,48,27254,32979,0,
18/08/2020,18:50:32,ERR,ErrD,1,12056,12056,30700,100,100,100,21,0,8321,13400,1081,0,10.19,7.04,2.9,37.26,6.73,0.12,68.98,6.68,3.33,3.35,5.33,88.66,46.04,168.03,28665,33826,34072,48,31167,34617,0,
18/08/2020,18:50:32,ERR,ErrD,1,12056,12056,30722,100,100,100,21,0,8321,13400,1237,0,10.58,7.09,2.9,37.27,6.72,0.12,68.98,6.68,3.33,3.35,5.33,88.55,46.11,167.98,33585,30083,32767,48,29278,31630,0,
18/08/2020,18:50:33,ERR,ErrD,1,12056,12056,30744,100,100,100,21,0,6614,13400,1400,0,10.61,7.07,2.9,37.33,6.74,0.25,69.02,6.68,3.33,3.35,5.33,85.63,46.07,167.99,29630,33316,32603,48,29638,30030,0,
18/08/2020,18:50:33,ERR,ErrD,1,12056,12056,30765,100,0,99,21,0,6614,18099,1564,0,10.97,7.05,2.88,37.26,6.76,0.25,69.02,6.68,3.33,3.35,5.33,89.81,46.03,168.03,31345,30835,32748,48,26398,33938,1,
18/08/2020,18:50:33,ERR,ErrD,1,12056,12056,30787,100,0,98,21,0,6614,18099,1736,0,10.47,7.01,2.88,37.4,6.72,0.25,69.02,6.68,3.33,3.35,5.33,88.96,46.09,168.13,32246,30882,32771,48,27058,32862,0,
18/08/2020,18:50:33,ERR,ErrD,1,12056,12056,30809,100,100,97,20,0,6908,13400,1720,0,10.59,7.07,2.51,37.32,6.73,1.31,69.2,6.68,3.33,3.35,5.33,94.36,46.09,168.01,32139,30454,32767,48,28066,35832,0,
18/08/2020,18:50:33,ERR,ErrD,1,12056,12056,30831,100,100,97,20,0,6903,13400,1564,0,10.36,7.03,2.51,37.35,6.7,1.31,69.2,6.68,3.33,3.35,5.33,88.56,46.05,168.21,28691,34916,32767,48,28770,35134,1,
18/08/2020,18:50:34,ERR,ErrD,1,12056,12056,30852,100,0,97,20,0,6903,17999,1409,0,10.92,7.06,2.51,37.34,6.71,0.21,69.23,6.68,3.33,3.35,5.33,88.59,46.11,168.02,30150,33507,32819,48,28978,30556,0,
18/08/2020,18:50:34,ERR,ErrD,1,12056,12056,30874,100,0,96,28,0,6903,19183,1228,0,10.48,7.01,2.36,37.36,6.7,0.21,69.23,6.68,3.33,3.35,5.33,90.71,46.12,167.99,33724,32987,32767,48,24925,34022,0,
18/08/2020,18:50:34,ERR,ErrD,1,12050,12050,30896,100,0,96,28,0,5209,19183,1065,0,10.46,7.02,2.36,37.39,6.73,0.21,69.23,6.68,3.33,3.35,5.33,89.73,46.15,168.01,32405,33378,32767,48,30138,34053,0,
18/08/2020,18:50:34,ERR,ErrD,1,12050,12050,30918,100,100,97,28,0,6901,13400,909,0,10.79,7.06,2.91,37.36,6.72,0.41,69.29,6.68,3.33,3.35,5.33,87.82,46.14,168.01,33499,32110,32767,48,30611,30473,0,
18/08/2020,18:50:34,ERR,ErrD,1,12050,12050,30939,100,0,97,28,0,6901,18088,745,0,10.81,7.04,2.91,37.47,6.72,0.41,69.29,12.23,6.91,5.32,5.33,89.89,46.15,167.99,34777,31536,32767,48,29634,33065,0,
18/08/2020,18:50:35,ERR,ErrD,1,12050,12050,30961,100,0,98,27,0,6901,18088,573,0,10.5,7.05,2.91,37.36,6.68,0.67,69.38,12.23,6.91,5.32,5.33,89.51,46.22,168,33205,33180,32767,48,29281,32592,0,
18/08/2020,18:50:35,ERR,ErrD,1,12050,12050,30983,100,0,98,27,0,6901,18088,410,0,10.59,7.04,2.32,37.36,6.7,0.67,69.38,12.23,6.91,5.32,5.33,88.11,46.14,167.73,33255,30351,32767,48,25128,36292,0,
18/08/2020,18:50:35,ERR,ErrD,1,12050,12050,31005,100,100,98,27,0,6929,13400,253,0,10.52,7,2.32,37.4,6.71,0.67,69.38,12.23,6.91,5.32,5.33,89.82,46.15,167.95,33548,32184,32767,48,25370,34330,0,
18/08/2020,18:50:35,ERR,ErrD,1,12050,12050,31027,100,100,98,28,0,5206,13400,246,0,10.23,7.02,2.33,37.45,6.68,0.22,69.41,6.67,3.33,3.34,5.33,89.64,46.17,167.99,32026,33555,32767,48,26991,33109,0,
18/08/2020,18:50:35,ERR,ErrD,1,12050,12050,31049,100,25,98,28,0,5206,16662,418,0,10.37,7.03,2.33,37.45,6.72,0.22,69.41,6.67,3.33,3.34,5.33,90.88,46.19,167.98,33259,36021,32767,48,26408,30722,0,
18/08/2020,18:50:36,ERR,ErrD,1,12050,12050,31071,100,25,97,28,0,5206,16662,582,0,10.62,7.09,2.33,37.5,6.74,0.44,69.47,6.67,3.33,3.34,5.33,88.07,46.17,167.93,35892,32182,32255,48,31509,31600,0,
18/08/2020,18:50:36,ERR,ErrD,1,12050,12050,31093,100,25,97,28,0,5206,16662,745,0,10.21,7.03,3.09,37.57,6.71,0.44,69.47,12.23,6.91,5.32,5.33,88.9,46.15,167.93,31497,31397,32061,48,26481,32354,1,
18/08/2020,18:50:36,ERR,ErrD,1,12033,12033,31115,100,100,97,28,0,6920,13400,902,0,10.46,7.05,3.09,37.46,6.73,0.44,69.47,12.23,6.91,5.32,5.33,90.45,46.18,167.95,31275,32945,32767,48,26017,33561,0,
18/08/2020,18:50:36,ERR,ErrD,1,12033,12033,31137,100,0,98,27,0,6906,18071,1073,0,10.58,7.06,2.31,37.4,6.74,0.36,69.52,12.23,6.91,5.32,5.33,89.4,46.18,167.94,30747,34899,32767,48,25121,31262,0,
18/08/2020,18:50:36,ERR,ErrD,1,12033,12033,31159,100,0,98,27,0,6903,18071,1237,0,10.41,7.03,2.31,37.49,6.71,0.36,69.52,12.23,6.91,5.32,5.33,91.2,46.17,167.91,31700,34735,34581,48,24319,35384,0,
18/08/2020,18:50:37,ERR,ErrD,1,12033,12033,31181,100,0,99,27,0,6395,18071,1400,0,10.73,7.08,2.31,37.49,6.74,0.36,69.52,6.68,3.33,3.35,5.33,90.95,46.18,167.88,33281,33167,29918,48,25168,33184,1,
18/08/2020,18:50:37,ERR,ErrD,1,12033,12033,31203,100,100,99,27,0,6919,13400,1557,0,10.56,7.04,2.47,37.47,6.71,0.13,69.54,6.68,3.33,3.35,5.33,89.04,46.2,167.88,30305,34667,31498,48,26027,33522,1,
18/08/2020,18:50:37,ERR,ErrD,1,12033,12033,31225,100,1,99,27,0,6905,17635,1729,0,10.69,7.03,2.47,37.38,6.72,0.13,69.54,6.68,3.33,3.35,5.33,95.06,46.18,167.89,36262,33317,33970,48,29031,30185,1,
18/08/2020,18:50:37,ERR,ErrD,1,12033,12033,31247,100,1,99,27,0,6905,17635,1729,0,10.82,7.08,2.88,37.56,6.74,0.46,69.61,12.23,6.91,5.32,5.33,86.26,46.18,167.86,31459,35968,31303,48,24259,33980,1,
18/08/2020,18:50:37,ERR,ErrD,1,12033,12033,31269,100,1,99,27,0,6900,17635,1564,0,10.63,7.05,2.88,37.52,6.73,0.46,69.61,12.23,6.91,5.32,5.33,90.57,46.21,167.81,28813,36231,32767,48,27541,32661,0,
18/08/2020,18:50:38,ERR,ErrD,1,12033,12033,31290,100,1,97,27,0,6900,17635,1400,0,10.32,7.05,2.88,37.51,6.74,0.46,69.61,12.23,6.91,5.32,5.33,89.61,46.17,167.82,33275,31987,32767,48,27500,34033,0,
18/08/2020,18:50:38,ERR,ErrD,1,12033,12033,31312,100,100,97,19,0,8331,13400,1237,0,10.65,7.03,2.73,37.53,6.69,0.53,69.68,12.23,6.91,5.32,5.33,86.73,46.21,167.83,35226,32974,34047,48,28866,31146,1,
18/08/2020,18:50:38,ERR,ErrD,1,12028,12028,31334,100,100,95,19,0,6901,13400,1073,0,10.75,7.05,2.73,37.53,6.76,0.53,69.68,14.79,6.91,7.88,5.33,89.47,46.15,167.71,36178,33974,32767,48,22132,34066,0,
18/08/2020,18:50:38,ERR,ErrD,1,12028,12028,31356,100,100,94,19,0,6901,13400,909,0,10.54,7.08,3.08,37.55,6.74,0.4,69.73,14.79,6.91,7.88,5.33,87.04,46.19,167.84,32528,31684,34034,48,30826,32754,0,
18/08/2020,18:50:38,ERR,ErrD,1,12028,12028,31378,100,25,91,26,0,6901,16671,738,0,10.52,7.06,3.08,37.58,6.72,0.4,69.73,14.79,6.91,7.88,5.33,91.18,46.24,167.8,30561,33793,32767,48,24883,33423,0,
18/08/2020,18:50:39,ERR,ErrD,1,12028,12028,31400,100,100,84,26,0,8325,13400,573,0,10.74,7.07,3.08,37.68,6.69,0.4,69.73,14.79,6.91,7.88,5.33,88.87,46.28,167.94,31842,30826,32767,48,22449,34735,0,
18/08/2020,18:50:39,ERR,ErrD,1,12028,12028,31422,100,100,80,28,0,7921,13400,410,0,10.62,7.02,2.72,37.65,6.69,0.68,69.83,14.79,6.91,7.88,5.33,88.89,46.21,167.83,33632,33835,32284,48,29133,27233,0,
18/08/2020,18:50:39,ERR,ErrD,1,12028,12028,31444,100,90,80,28,0,6902,14062,246,0,10.89,7.04,2.72,37.62,6.75,0.68,69.83,14.79,6.91,7.88,5.33,91.58,46.25,167.8,35409,31346,33451,48,24991,35998,0,
18/08/2020,18:50:39,ERR,ErrD,1,12028,12028,31466,100,0,82,28,0,6902,18337,262,0,10.16,7.01,2.4,37.56,6.68,0.5,69.9,14.79,6.91,7.88,5.33,90.71,46.31,167.74,29251,34319,35214,48,29896,32320,0,
18/08/2020,18:50:39,ERR,ErrD,1,12028,12028,31488,100,0,88,28,0,6902,18337,418,0,10.19,7.03,2.4,37.59,6.7,0.5,69.9,10.18,6.91,3.27,5.33,93.65,46.3,167.74,30691,34562,32767,48,25513,31912,0,
18/08/2020,18:50:40,ERR,ErrD,1,12028,12028,31510,100,100,94,28,0,6901,13400,582,0,10.36,7.04,2.4,37.59,6.7,0.5,69.9,10.18,6.91,3.27,5.33,92.29,46.26,167.43,32281,30889,31815,48,30276,33368,1,
18/08/2020,18:50:40,ERR,ErrD,1,12028,12028,31532,100,65,98,21,0,4513,15070,745,0,10.47,7.03,2.65,37.72,6.7,1.55,70.11,10.18,6.91,3.27,5.33,87.62,46.25,167.66,32452,33515,32165,48,28964,31173,1,
18/08/2020,18:50:40,ERR,ErrD,1,12067,12008,31554,100,2,98,21,0,4513,17573,918,0,10.61,7.02,2.65,37.59,6.71,1.55,70.11,10.18,6.91,3.27,5.33,84.99,46.3,167.09,32474,31917,33382,48,25431,32484,0,
18/08/2020,18:50:40,ERR,ErrD,1,12067,12008,31576,100,2,97,21,0,4513,17573,1081,0,10.48,7.02,2.68,37.64,6.74,1.35,70.3,10.18,6.91,3.27,5.33,87.62,46.32,167.69,31343,31441,33345,48,30667,31461,1,
18/08/2020,18:50:40,ERR,ErrD,1,12067,12008,31598,100,2,97,21,0,4513,17573,1237,0,10.49,7.04,2.68,37.57,6.75,1.35,70.3,10.18,6.91,3.27,5.33,89.56,46.31,167.66,33657,33198,34108,48,26356,29995,0,
18/08/2020,18:50:41,ERR,ErrD,1,12067,12008,31620,100,100,97,19,0,6917,13400,1400,0,10.62,7.07,2.68,37.68,6.73,1.35,70.3,10.18,6.91,3.27,5.33,88.25,46.28,167.3,33955,33374,32611,48,28251,34244,0,
18/08/2020,18:50:41,ERR,ErrD,1,12067,12008,31642,100,0,98,19,0,6903,18184,1573,0,10.58,7.05,3.65,37.58,6.77,0.59,70.38,12.23,6.91,5.32,5.33,90.02,46.31,167.59,29988,33567,33284,48,28281,35764,0,
18/08/2020,18:50:41,ERR,ErrD,1,12067,12008,31664,100,0,98,19,0,5205,18184,1736,0,10.79,7.07,3.65,37.57,6.71,0.59,70.38,12.23,6.91,5.32,5.33,90.76,46.32,167.68,33763,33119,34298,48,27459,35013,0,
18/08/2020,18:50:41,ERR,ErrD,1,12067,12008,31686,100,0,99,19,0,5205,18184,1729,0,10.46,7.02,2.37,37.63,6.64,1.83,70.64,12.23,6.91,5.32,5.33,93.68,46.3,167.59,32503,32861,32767,48,28062,30973,0,
18/08/2020,18:50:41,ERR,ErrD,1,12067,12008,31708,100,100,98,19,0,8499,13400,1557,0,10.59,7.02,2.37,37.6,6.71,1.83,70.64,10.18,6.91,3.27,5.33,92.19,46.28,167.56,32180,33386,32767,48,29544,32130,1,
