Date,Time,ERR,ErrD,InFlight,MAIN,CLUT,TFCK,LFP,E2EQ,BFP,MCHM,16FS,Wav1,Wav2,RecV,BecV,BecA,BecT,BatV,BatA,BmAH,CELS,Cel1,Cel2,TeeV,AmbT,CanT,EngT,AccX,AccY,AccZ,AccTmp,GyrX,GyrY,GyrZ,VibS,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:26,0,0,1,12063,12044,19242,100,100,89,20,0,524,0,10.71,7.13,1.5,25.17,6.81,0,1287.42,6.71,3.35,3.37,5.3,0,34.5,155.2,32717,34198,32767,38,25197,31137,11655,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:26,0,0,1,12063,12044,19264,100,100,95,20,0,689,0,10.89,7.13,2.02,25.16,6.8,0.28,1302.92,6.71,3.35,3.37,5.3,0,34.17,155.17,33386,34278,33933,38,29245,31683,6975,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:26,0,0,1,12063,12044,19286,100,100,98,20,0,844,0,10.61,7.13,2.02,25.07,6.75,0.28,1302.92,6.71,3.35,3.37,5.31,0,34.41,155.18,37248,34202,33143,38,27517,33865,7530,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:26,0,0,1,12063,12044,19308,100,100,99,20,0,1008,0,10.76,7.11,2.02,25.16,6.84,0.28,1302.92,6.72,3.35,3.38,5.29,0,34.51,155.24,31284,35295,32634,38,30907,33853,6852,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:27,0,0,1,12063,12044,19330,100,100,99,20,0,1179,0,10.65,7.07,1.35,25.11,6.74,0,1302.92,6.72,3.35,3.38,5.31,0,34.43,155.22,30723,31803,33421,38,29327,33015,8366,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:27,0,0,1,12080,12044,19352,100,100,99,20,0,1344,0,10.67,7.08,1.35,25.1,6.77,0,1302.92,6.72,3.35,3.38,5.29,0,34.5,155.29,33245,32136,31580,38,30557,34815,9111,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:27,0,0,1,12080,12044,19374,100,100,98,20,0,1508,0,10.8,7.09,1.45,25.2,6.79,0,1302.92,6.72,3.35,3.38,5.3,0,34.43,155.28,30484,32221,32767,38,26230,32744,7582,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:27,0,0,1,12080,12014,19396,100,100,98,19,0,1671,0,10.84,7.16,1.45,25.14,6.75,0,1302.92,6.72,3.36,3.37,5.3,0,34.33,155.29,31978,33017,31479,38,26976,33255,8907,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:27,0,0,1,12080,12014,19418,100,100,98,19,0,1786,0,10.53,7.12,1.45,25.36,6.72,0,1302.92,6.72,3.36,3.37,5.3,0,34.51,155.29,32741,31737,33365,38,27527,34473,8103,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:28,0,0,1,12080,12014,19440,100,100,97,19,0,1622,0,10.72,7.07,1.32,25.22,6.76,0,1302.92,6.72,3.36,3.37,5.3,0,34.57,155.36,34124,32456,33389,38,27842,30852,7296,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:28,0,0,1,12080,12014,19462,100,100,97,19,0,1458,0,10.62,7.07,1.32,25.2,6.72,0,1302.92,6.72,3.35,3.38,5.3,0,34.5,155.33,31389,33522,32772,38,29550,34463,9422,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:28,0,0,1,12080,12014,19484,100,100,97,19,0,1293,0,10.76,7.1,1.32,25.15,6.74,0,1302.92,6.72,3.35,3.38,5.3,0,34.51,155.34,31464,32353,33304,38,28216,32772,7830,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:28,0,0,1,12080,12014,19506,100,100,97,20,0,1130,0,10.9,7.1,1.78,25.26,6.81,0,1302.92,6.72,3.35,3.38,5.3,0,34.54,155.31,34883,31681,32579,38,31274,31882,7596,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:28,0,0,1,12080,12014,19528,100,100,99,20,0,967,0,10.53,7.1,1.78,25.19,6.75,0,1302.92,6.72,3.35,3.38,5.3,0,34.64,154.84,32309,33357,31715,38,28690,32085,7513,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:29,0,0,1,12080,12014,19548,100,100,98,20,0,803,0,10.82,7.12,1.19,25.25,6.8,0,1302.92,6.71,3.35,3.37,5.31,0,34.52,155.35,34613,33067,33207,38,31982,34627,9701,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:29,0,0,1,12033,12014,19570,100,100,98,20,0,638,0,10.29,7.08,1.19,25.29,6.74,0,1302.92,6.71,3.35,3.37,5.3,0,34.53,155.43,36777,32327,32972,38,27434,32148,21287,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:29,0,0,1,12033,12014,19592,100,100,98,19,0,475,0,10.56,7.1,1.19,25.24,6.76,0,1302.92,6.71,3.35,3.37,5.31,0,34.64,155.43,32941,32741,32767,38,30586,35069,22752,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:29,0,0,1,12033,12027,19614,100,100,98,18,0,311,0,10.76,7.09,1.57,25.29,6.77,0,1302.92,6.72,3.35,3.38,5.3,0,34.65,155.46,32228,33624,32333,38,30187,31299,30550,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:30,0,0,1,12033,12027,19657,100,100,99,20,0,353,0,10.63,7.08,1.39,25.31,6.83,0,1302.92,6.72,3.35,3.38,5.3,0,34.56,155.54,30309,34521,32952,38,28978,30449,31115,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:30,0,0,1,12033,12027,19679,100,100,98,20,0,517,0,10.69,7.08,1.39,25.39,6.77,0,1302.92,6.72,3.35,3.38,5.29,0,34.61,155.58,33859,34312,32180,38,34753,33545,34164,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:30,0,0,1,12033,12027,19701,100,100,98,20,0,680,0,10.61,7.08,1.39,25.44,6.76,0,1302.92,6.72,3.34,3.38,5.31,0,34.56,155.6,35145,34097,32527,38,30728,32226,30540,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:30,0,0,1,12033,12027,19723,100,100,98,20,0,844,0,10.78,7.05,1.74,25.24,6.76,0,1302.92,6.72,3.34,3.38,5.3,0,34.68,155.6,30954,35179,32185,38,30505,34110,34982,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:30,0,0,1,12033,12027,19746,100,100,99,20,0,1015,0,11.01,7.13,1.74,25.36,6.71,0,1302.92,6.72,3.34,3.38,5.31,0,34.65,155.66,32315,32491,32169,38,27532,32293,47275,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:31,0,0,1,12033,12027,19768,100,100,100,20,0,1179,0,10.56,7.05,1.25,25.41,6.76,0,1302.92,6.71,3.34,3.37,5.31,0,34.77,155.72,30556,29344,31836,38,25332,32601,38080,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:31,0,0,1,12097,12027,19790,100,100,100,20,0,1335,0,10.51,7.09,1.25,25.36,6.77,0,1302.92,6.71,3.34,3.37,5.31,0,34.7,155.73,33053,35307,32122,38,30447,32343,31313,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:31,0,0,1,12097,12027,19812,100,100,99,19,0,1508,0,10.79,7.11,1.25,25.47,6.8,0,1302.92,6.71,3.34,3.37,5.3,0,34.81,155.8,31853,34417,32259,38,27143,33338,35477,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:31,0,0,1,12097,12026,19834,100,100,99,19,0,1671,0,10.48,7.11,1.83,25.33,6.75,0.21,1314.61,6.71,3.34,3.37,5.31,0,34.66,155.29,34684,32924,32455,38,30866,32762,32399,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:31,0,0,1,12097,12026,19856,100,100,99,18,0,1794,0,10.48,7.12,1.83,25.44,6.73,0.21,1314.61,6.71,3.34,3.37,5.3,0,34.6,155.85,30628,33602,32481,38,31046,32676,37736,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:32,0,0,1,12097,12026,19878,100,100,97,22,0,1630,0,10.17,7.1,1.6,25.47,6.79,0,1314.61,6.71,3.34,3.37,5.3,0,34.79,155.91,33686,32480,32440,38,29196,33557,32892,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:32,0,0,1,12097,12026,19900,100,100,96,22,0,1458,0,10.86,7.12,1.6,25.59,6.76,0,1314.61,6.71,3.34,3.37,5.3,0,34.69,155.97,31532,31798,32973,38,27294,33094,33965,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:32,0,0,1,12097,12026,19922,100,100,96,22,0,1293,0,10.7,7.12,1.6,25.51,6.81,0,1314.61,6.71,3.34,3.37,5.3,0,34.76,155.98,32405,33604,32220,38,29931,33698,33261,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:32,0,0,1,12097,12026,19944,100,100,96,22,0,1130,0,10.59,7.06,1.1,25.55,6.74,0,1314.61,6.71,3.35,3.37,5.3,0,34.75,155.86,33231,31181,31668,38,29273,33520,29649,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:32,0,0,1,12097,12026,19966,100,100,96,20,0,967,0,10.43,7.14,1.1,25.53,6.81,0,1314.61,6.71,3.35,3.37,5.31,0,34.73,156.07,33653,31528,33822,38,26414,35417,35810,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:33,0,0,1,12097,12026,19988,100,100,98,20,0,803,0,10.39,7.03,2.15,25.54,6.78,0.4,1337,6.71,3.35,3.37,5.3,0,34.94,156.04,34135,33619,32547,38,33605,33189,33015,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:33,0,0,1,12140,12026,20010,100,100,99,20,0,638,0,10.4,7.1,2.15,25.61,6.74,0.4,1337,6.71,3.35,3.37,5.3,0,34.81,156.12,33264,33541,32837,38,28253,34825,38294,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:33,0,0,1,12140,12026,20032,100,100,99,20,0,475,0,10.59,7.04,2.15,25.58,6.84,0.4,1337,6.71,3.35,3.37,5.31,0,34.93,156.19,31710,34380,32827,38,30282,32793,44350,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:33,0,0,1,12140,12044,20053,100,100,99,20,0,311,0,10.56,7.07,1.11,25.5,6.76,0,1337,6.71,3.35,3.37,5.3,0,34.77,156.15,30089,32966,33777,38,27352,33501,34560,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:33,0,0,1,12140,12044,20075,100,100,99,20,0,188,0,10.63,7.07,1.11,25.59,6.76,0,1337,6.71,3.35,3.37,5.31,0,34.76,156.17,33448,32731,33026,38,31461,30462,42896,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:34,0,0,1,12140,12044,20097,100,100,99,20,0,353,0,10.66,7.1,1.67,25.78,6.8,0,1337,6.73,3.36,3.38,5.3,0,35.05,156.19,31361,32514,32610,38,27142,32166,42368,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:34,0,0,1,12140,12044,20119,100,100,98,20,0,517,0,10.67,7.12,1.67,25.57,6.71,0,1337,6.73,3.36,3.38,5.3,0,34.86,156.24,32030,35014,32670,38,27303,32452,32688,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:34,0,0,1,12140,12044,20141,100,100,99,20,0,680,0,10.76,7.12,1.67,25.67,6.83,0,1337,6.73,3.36,3.38,5.3,0,34.87,156.19,31159,32621,31568,38,30889,32143,37105,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:34,0,0,1,12140,12044,20163,100,100,98,20,0,844,0,10.68,7.07,1.73,25.63,6.79,0,1337,6.71,3.35,3.37,5.3,0,34.89,156.25,34329,32821,32762,38,30326,32070,46950,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:34,0,0,1,12140,12044,20185,100,100,98,20,0,1008,0,10.6,7.13,1.73,25.51,6.76,0,1337,6.71,3.35,3.37,5.31,0,34.89,156.26,32447,33346,33286,38,29555,31340,48861,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:35,0,0,1,12140,12044,20207,100,100,98,20,0,1171,0,10.52,7.07,1.97,25.49,6.77,0.34,1356.52,6.71,3.35,3.37,5.3,0,34.87,156.21,32804,33444,32789,38,27102,32354,46175,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:35,0,0,1,12180,12044,20229,100,100,99,20,0,1335,0,10.64,7.09,1.97,25.63,6.81,0.34,1356.52,6.71,3.35,3.37,5.3,0,34.89,156.27,35419,34026,32767,38,32312,30977,48745,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:35,0,0,1,12180,12044,20250,100,100,98,20,0,1498,0,10.76,7.1,1.97,25.65,6.72,0.34,1356.52,6.72,3.34,3.38,5.3,0,35,156.31,33442,32690,32767,38,26525,33936,48416,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:35,0,0,1,12180,12086,20272,100,100,99,20,0,1662,0,10.36,7.09,1.65,25.6,6.75,0,1356.52,6.72,3.34,3.38,5.3,0,35.05,156.26,33428,31419,32393,38,27864,33187,45424,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:35,0,0,1,12180,12086,20294,100,100,99,20,0,1794,0,10.66,7.12,1.65,25.67,6.74,0,1356.52,6.72,3.34,3.38,5.3,0,35.13,156.29,35611,33160,32767,38,26872,30232,46003,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:36,0,0,1,12180,12086,20316,100,100,99,20,0,1630,0,10.86,7.12,1.91,25.68,6.79,0,1356.52,6.71,3.35,3.37,5.3,0,35.07,155.98,31839,30831,32508,38,30376,32972,53397,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:36,0,0,1,12180,12086,20338,100,100,99,20,0,1458,0,10.49,7.09,1.91,25.73,6.78,0,1356.52,6.71,3.35,3.37,5.3,0,35.01,156.31,32202,33798,32285,38,27221,33482,53248,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:36,0,0,1,12180,12086,20360,100,100,98,20,0,1303,0,10.66,7.09,1.91,25.66,6.78,0,1356.52,6.71,3.35,3.37,5.29,0,35,156.25,33156,33183,32812,38,30244,32430,53315,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:36,0,0,1,12180,12086,20382,100,100,98,21,0,1139,0,10.43,7.07,1.61,25.68,6.77,0,1356.52,6.71,3.35,3.37,5.3,0,34.96,156.27,35199,31866,32767,38,32122,34019,51313,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:36,0,0,1,12180,12086,20404,100,100,98,21,0,976,0,10.59,7.08,1.61,25.62,6.73,0,1356.52,6.71,3.35,3.37,5.3,0,35.02,156.33,31496,32640,32711,38,30217,34109,54373,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:37,0,0,1,12180,12086,20426,100,100,96,34,0,803,0,10.62,7.09,1.45,25.95,6.78,0,1356.52,6.71,3.35,3.37,5.3,0,34.99,155.45,32030,33482,32313,39,27904,32748,40661,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:37,0,0,1,12157,12086,20448,100,100,96,34,0,638,0,10.28,7.07,1.45,25.8,6.74,0,1356.52,6.71,3.35,3.37,5.3,0,35.14,156.26,31848,34916,32955,39,27638,33953,32642,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:37,0,0,1,12157,12086,20470,100,100,97,34,0,484,0,10.6,7.12,1.45,25.88,6.82,0,1356.52,6.71,3.34,3.37,5.3,0,35.05,156.22,32890,32411,32767,39,35188,31942,36242,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:37,0,0,1,12157,12110,20491,100,100,96,34,0,320,0,10.5,7.08,1.88,25.79,6.75,0,1356.52,6.71,3.34,3.37,5.31,0,35.06,156.28,32016,32169,33271,39,32115,33602,41077,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:37,0,0,1,12157,12110,20513,100,100,98,20,0,188,0,10.36,7.1,1.88,25.76,6.79,0,1356.52,6.71,3.34,3.37,5.3,0,35.13,156.25,34180,32898,33113,39,32182,33413,37522,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:38,0,0,1,12157,12110,20535,100,100,98,20,0,353,0,10.42,7.07,1.29,25.78,6.75,0,1356.52,6.71,3.34,3.37,5.31,0,35.14,156.19,34241,31372,31976,39,30182,33850,47153,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:38,0,0,1,12157,12110,20557,100,100,98,20,0,508,0,10.5,7.11,1.29,25.77,6.78,0,1356.52,6.71,3.35,3.37,5.3,0,35.2,156.27,31926,33357,32767,39,27870,32413,42673,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:38,0,0,1,12157,12110,20579,100,100,98,19,0,680,0,10.44,7.1,1.29,25.88,6.76,0,1356.52,6.71,3.35,3.37,5.3,0,35.08,156.26,33191,31774,32478,39,28457,31248,55352,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:38,0,0,1,12157,12110,20601,100,100,99,19,0,844,0,10.58,7.07,1.17,25.8,6.79,0,1356.52,6.71,3.35,3.37,5.3,0,35.19,156.23,32590,30901,32750,39,29722,32606,46475,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:38,0,0,1,12157,12110,20623,100,100,99,19,0,1008,0,10.76,7.09,1.17,25.89,6.75,0,1356.52,6.71,3.35,3.37,5.31,0,35.13,156.26,34659,32619,32606,39,32918,33307,57592,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:39,0,0,1,12157,12110,20645,100,100,98,19,0,1163,0,10.76,7.12,1.45,25.89,6.76,0,1356.52,6.71,3.35,3.37,5.3,0,35.23,156.27,31079,32087,31304,39,32161,33182,57666,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:39,0,0,1,12182,12110,20667,100,100,97,27,0,1335,0,10.63,7.06,1.45,25.93,6.83,0,1356.52,6.71,3.35,3.37,5.3,0,35.12,156.48,32213,32807,33363,39,32562,33127,59473,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:39,0,0,1,12182,12110,20689,100,100,97,27,0,1498,0,10.8,7.05,1.45,26.16,6.75,0,1356.52,6.71,3.35,3.37,5.3,0,35.35,156.32,33221,31857,33477,39,28800,33094,56513,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:39,0,0,1,12182,12027,20711,100,100,97,27,0,1662,0,10.6,7.09,1.16,25.95,6.81,0,1356.52,6.71,3.35,3.36,5.29,0,35.24,156.32,34649,31977,32767,39,27420,33677,58580,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:39,0,0,1,12182,12027,20733,100,100,98,27,0,1794,0,10.72,7.09,1.16,25.95,6.72,0,1356.52,6.71,3.35,3.36,5.3,0,35.3,156.3,36016,33379,32934,39,26811,33003,56976,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:40,0,0,1,12182,12027,20755,100,100,99,21,0,1630,0,10.46,7.09,1.57,25.87,6.69,0,1356.52,6.71,3.35,3.36,5.3,0,35.31,156.31,31127,34285,31495,39,30872,32359,57312,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:40,0,0,1,12182,12027,20777,100,100,100,21,0,1466,0,10.59,7.09,1.57,25.96,6.79,0,1356.52,6.7,3.34,3.36,5.3,0,35.28,156.37,31769,31403,33319,39,28840,33004,54867,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:40,0,0,1,12182,12027,20799,100,100,100,20,0,1303,0,10.58,7.08,1.57,26.09,6.83,0,1356.52,6.7,3.34,3.36,5.31,0,35.23,156.34,32099,34105,32063,39,30671,31088,56852,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:40,0,0,1,12182,12027,20821,100,100,99,20,0,1130,0,10.46,7.1,1.94,26.11,6.79,0,1356.52,6.7,3.34,3.36,5.3,0,35.29,156.34,34301,34211,33216,39,32032,32445,57806,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:41,0,0,1,12182,12027,20843,100,100,99,20,0,976,0,10.6,7.04,1.94,26.07,6.74,0,1356.52,6.7,3.34,3.36,5.3,0,35.29,155.56,36088,31177,33957,39,30564,32709,59631,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:41,0,0,1,12182,12027,20865,100,100,99,19,0,811,0,10.69,7.07,1.49,26.22,6.85,0,1356.52,6.71,3.35,3.37,5.3,0,35.34,156.38,29150,33483,32802,39,31741,30851,58646,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:41,0,0,1,12072,12027,20887,100,100,96,37,0,638,0,10.54,7.06,1.49,26.06,6.77,0,1356.52,6.71,3.35,3.37,5.3,0,35.24,156.59,33895,34212,32760,39,28699,32355,58753,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:41,0,0,1,12072,12027,20909,100,100,97,37,0,475,0,10.8,7.13,1.49,26.05,6.78,0,1356.52,6.71,3.35,3.37,5.3,0,35.37,156.17,32257,30891,31425,39,30107,32397,57778,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:41,0,0,1,12072,12067,20931,100,100,96,37,0,311,0,10.83,7.14,1.36,26.19,6.79,0,1356.52,6.72,3.36,3.37,5.3,0,35.32,156.39,31670,34754,32375,39,31606,33022,56917,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:42,0,0,1,12072,12067,20953,100,100,96,37,0,188,0,10.88,7.08,1.36,25.95,6.79,0,1356.52,6.72,3.36,3.37,5.3,0,35.34,156.4,31877,32191,32767,39,30246,31269,59271,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:42,0,0,1,12072,12067,20997,100,100,96,28,0,517,0,10.42,7.09,1.21,26.09,6.82,0,1356.52,6.72,3.36,3.37,5.3,0,35.28,156.4,32900,34175,32951,39,30119,32420,56781,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:42,0,0,1,12072,12067,21019,100,100,94,28,0,672,0,10.7,7.13,1.21,26.15,6.78,0,1356.52,6.71,3.35,3.37,5.3,0,35.47,156.4,35421,33680,31793,39,29562,33389,36830,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:42,0,0,1,12072,12067,21041,100,100,92,28,0,844,0,10.85,7.09,1.2,26.29,6.82,0,1356.52,6.71,3.35,3.37,5.3,0,35.41,156.44,32630,33601,32472,39,29137,32455,33223,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:43,0,0,1,12072,12067,21063,100,100,91,27,0,1008,0,10.62,7.12,1.2,26.13,6.7,0,1356.52,6.71,3.35,3.37,5.3,0,35.4,156.42,34649,33940,32401,39,30784,34166,27750,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:43,0,0,1,12072,12067,21085,100,100,91,27,0,1171,0,10.69,7.11,1.84,26.25,6.76,0,1356.52,6.71,3.35,3.37,5.3,0,35.31,156.45,32064,33198,32373,39,31179,33206,28263,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:43,0,0,1,12056,12067,21107,100,100,91,27,0,1326,0,10.83,7.05,1.84,26.14,6.82,0,1356.52,6.72,3.36,3.37,5.31,0,35.51,156.58,32138,32188,31574,39,32331,32273,28743,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:43,0,0,1,12056,12056,21152,100,100,90,26,0,1662,0,10.56,7.1,1.08,26.4,6.79,0,1356.52,6.72,3.36,3.37,5.3,0,35.61,156.55,29083,34184,32767,39,31893,32016,29713,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:44,0,0,1,12056,12056,21174,100,100,91,21,0,1794,0,10.73,7.08,1.08,26.28,6.78,0,1356.52,6.71,3.35,3.37,5.3,0,35.6,156.5,30231,33403,32617,39,30816,33885,32010,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:44,0,0,1,12056,12056,21196,100,100,91,21,0,1630,0,10.59,7.11,1.27,26.46,6.79,0,1356.52,6.71,3.35,3.37,5.31,0,35.52,156.55,29412,34369,32483,39,28377,33349,28006,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:44,0,0,1,12056,12056,21218,100,100,93,21,0,1458,0,10.89,7.09,1.27,26.42,6.78,0,1356.52,6.71,3.35,3.37,5.29,0,35.66,156.56,34879,35313,33584,39,31114,32520,28085,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:44,0,0,1,12056,12056,21240,100,100,96,21,0,1303,0,10.22,7.08,1.27,26.23,6.74,0,1356.52,6.71,3.35,3.37,5.31,0,35.58,156.62,31857,33212,33042,39,30701,31503,29668,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:44,0,0,1,12056,12056,21262,100,100,97,21,0,1139,0,10.18,7.1,1.66,26.37,6.77,0,1356.52,6.71,3.35,3.37,5.31,0,35.61,156.54,31615,32236,32679,39,29185,33734,38136,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:45,0,0,1,12056,12056,21284,100,100,98,20,0,967,0,10.4,7.11,1.66,26.35,6.79,0,1356.52,6.71,3.35,3.37,5.3,0,35.57,156.66,34354,32641,32828,39,29758,33227,33554,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:45,0,0,1,12056,12056,21306,100,100,99,18,0,803,0,10.56,7.11,1.33,26.47,6.75,0,1356.52,6.71,3.35,3.37,5.3,0,35.51,156.7,35246,31829,32629,39,34327,33371,36020,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:45,0,0,1,12044,12056,21328,100,100,99,18,0,648,0,10.64,7.09,1.33,26.38,6.77,0,1356.52,6.7,3.35,3.35,5.31,0,35.63,156.78,33977,30826,32200,39,30658,34350,34454,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:45,0,0,1,12044,12056,21350,100,100,98,21,0,484,0,10.65,7.11,1.33,26.42,6.72,0,1356.52,6.7,3.35,3.35,5.31,0,35.48,156.72,31712,34554,32862,39,31326,31778,36149,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:45,0,0,1,12044,12020,21372,100,100,97,26,0,311,0,10.6,7.09,1.63,26.49,6.73,0,1356.52,6.7,3.35,3.35,5.3,0,35.55,156.71,30744,34179,33109,39,29872,32287,30767,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:46,0,0,1,12044,12020,21394,100,100,96,26,0,188,0,10.43,7.09,1.63,26.45,6.75,0,1356.52,6.7,3.35,3.35,5.31,0,35.75,156.62,27659,32477,32767,39,34048,31296,32096,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:46,0,0,1,12044,12020,21416,100,100,96,26,0,353,0,10.88,7.13,1.42,26.5,6.8,0,1356.52,6.71,3.35,3.37,5.3,0,35.49,156.75,32088,31107,31879,39,29441,32035,33243,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:46,0,0,1,12044,12020,21437,100,100,96,26,0,508,0,10.8,7.11,1.42,26.55,6.76,0,1356.52,6.71,3.35,3.37,5.3,0,35.66,156.76,32574,34153,32150,39,30919,34876,34670,1,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:46,0,0,1,12044,12020,21459,100,100,97,26,0,680,0,10.49,7.1,1.42,26.5,6.81,0,1356.52,6.71,3.35,3.37,5.3,0,35.68,156.81,32712,33339,32980,39,31569,32797,31087,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:46,0,0,1,12044,12020,21481,100,100,99,19,0,844,0,10.51,7.13,1.15,26.57,6.8,0,1356.52,6.72,3.35,3.38,5.3,0,35.72,156.87,28450,32075,32819,39,32271,32212,32282,0,,,,,,,,,,,,,,,,,,
09/09/2020,18:28:47,0,0,1,12044,12020,21503,100,100,99,19,0,1008,0,10.35,7.05,1.15,26.53,6.81,0,1356.52,6.72,3.35,3.38,5.31,0,35.87,156.9,31205,35917,33666,39,32512,32153,27959,0,,,,,,,,,,,,,,,,,,
